index,Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Duration_hour,Duration_min,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Vistara,Vistara Premium economy,source_Banglore,source_Chennai,source_Delhi,source_Kolkata,source_Mumbai,destination_Banglore,destination_Cochin,destination_Delhi,destination_Hyderabad,destination_Kolkata,destination_New Delhi
2007,2,24,6,9,40,18,45,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2008,1,12,6,3,50,15,10,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2009,1,24,3,16,55,27,45,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2010,1,12,6,7,5,5,30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2011,1,12,6,14,55,7,35,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2012,0,15,6,6,0,2,45,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2013,0,1,6,15,15,2,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2014,0,3,6,6,10,2,45,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2015,1,3,3,18,15,10,10,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2016,0,1,4,11,10,2,55,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2017,0,6,6,21,0,2,50,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2018,1,9,5,4,55,7,40,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2019,1,21,5,14,20,10,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2020,1,3,6,7,55,5,30,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2021,3,24,5,7,0,27,30,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2022,0,15,6,6,20,1,20,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2023,0,27,5,22,20,2,20,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
2024,1,18,5,7,30,11,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025,0,15,6,23,55,2,50,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2026,1,15,3,11,20,4,5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2027,1,27,6,8,30,12,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2028,0,3,5,9,45,2,50,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2029,1,24,3,20,20,14,30,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
2030,0,15,4,4,40,2,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2031,0,12,5,10,20,1,30,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2032,0,15,5,7,5,1,25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2033,1,9,6,14,5,6,40,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2034,0,12,3,19,35,2,20,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2035,0,18,5,6,0,2,45,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2036,0,12,6,6,0,3,10,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2037,0,6,6,14,40,3,10,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2038,0,3,5,15,15,2,55,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2039,2,15,6,18,45,24,30,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2040,2,27,6,22,0,21,15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2041,1,27,6,4,55,16,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2042,2,9,3,17,25,30,30,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2043,1,27,3,4,45,14,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2044,1,24,6,18,15,7,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2045,1,27,5,12,50,6,25,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2046,1,6,6,16,30,12,10,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2047,0,1,6,17,45,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2048,1,3,6,9,0,10,15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2049,1,21,3,10,0,8,50,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2050,0,12,6,9,0,2,25,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
2051,0,21,6,9,45,2,15,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2052,1,1,6,17,40,14,35,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2053,1,6,3,8,0,13,20,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2054,0,24,4,4,40,2,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2055,1,9,6,16,0,20,35,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2056,0,3,3,6,0,2,45,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2057,1,9,6,10,0,11,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2058,0,1,5,5,45,1,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2059,2,3,6,14,25,28,50,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2060,1,21,5,14,5,21,55,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2061,1,18,3,21,25,10,50,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2062,0,27,6,5,45,1,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2063,0,18,3,6,10,2,45,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2064,2,21,3,19,15,23,35,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2065,2,9,6,5,30,13,30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2066,1,27,6,7,30,11,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2067,0,21,4,13,0,2,50,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2068,0,24,6,10,20,1,30,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2069,1,12,3,16,50,16,25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2070,1,12,5,6,40,7,55,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2071,1,18,5,21,50,5,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2072,1,27,5,19,45,16,50,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2073,0,6,3,19,35,1,30,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2074,0,9,5,7,10,2,55,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2075,1,9,5,7,35,14,55,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2076,0,27,6,8,45,1,30,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2077,2,6,6,16,50,12,45,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2078,1,9,6,18,35,6,55,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2079,0,24,5,19,50,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2080,1,15,5,16,30,17,35,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2081,1,12,5,20,20,14,25,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
2082,1,21,3,6,0,13,15,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2083,2,15,6,13,15,30,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2084,0,24,6,17,45,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2085,1,1,3,13,50,8,20,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2086,2,9,3,6,50,24,50,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2087,1,6,6,14,5,5,45,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2088,1,6,6,18,55,15,10,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2089,0,6,5,17,10,2,30,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
2090,2,12,6,10,0,19,25,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2091,1,21,4,7,30,6,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2092,0,12,6,10,20,1,30,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2093,1,9,6,20,0,22,15,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2094,0,15,5,9,45,2,15,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2095,2,1,6,14,35,13,50,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2096,1,1,3,11,40,8,40,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2097,0,24,5,9,45,2,50,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2098,1,9,5,7,10,27,35,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
2099,1,18,3,21,25,12,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2100,1,12,3,18,55,26,25,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2101,1,6,3,14,40,26,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
2102,0,3,6,8,20,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2103,1,27,3,12,50,12,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2104,0,15,3,2,55,1,30,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2105,0,3,5,18,55,3,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2106,1,9,5,2,0,5,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2107,0,9,4,22,50,2,30,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2108,0,21,3,20,5,1,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2109,2,27,3,5,10,23,15,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2110,1,18,5,17,0,6,25,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
2111,1,12,6,16,10,6,20,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2112,1,15,6,17,10,8,20,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2113,1,6,6,6,0,6,35,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2114,2,27,3,6,50,36,25,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2115,2,27,5,16,40,26,35,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2116,1,1,4,20,25,24,40,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2117,1,24,5,9,35,25,20,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2118,0,15,5,21,0,2,50,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2119,1,3,3,15,5,27,45,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2120,1,24,5,16,30,7,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2121,1,3,6,6,10,16,50,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2122,0,12,3,9,45,2,30,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2123,1,15,5,10,0,15,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2124,0,15,5,23,30,2,50,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2125,2,27,5,5,30,22,55,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2126,2,12,6,21,25,15,10,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2127,0,9,6,5,10,2,50,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2128,0,24,5,15,15,2,55,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2129,0,15,5,19,5,1,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2130,0,24,5,21,25,2,40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2131,1,21,5,21,10,23,35,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2132,0,15,3,18,55,2,50,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2133,1,21,5,8,45,4,30,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
2134,0,27,6,11,40,2,15,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2135,1,1,5,14,5,6,40,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2136,1,1,4,16,50,18,20,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2137,0,9,5,23,55,2,50,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2138,1,1,5,7,35,11,50,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2139,1,1,6,22,50,5,35,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2140,1,9,5,14,5,20,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2141,0,18,5,13,15,1,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2142,1,9,5,15,15,4,50,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2143,0,9,6,9,30,2,50,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
2144,1,3,6,15,0,13,25,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2145,1,21,5,7,0,12,15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2146,0,24,5,19,35,2,20,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2147,0,12,5,14,10,3,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2148,1,15,5,14,5,21,55,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2149,1,9,3,8,35,7,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2150,0,27,4,11,40,2,50,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2151,1,27,5,10,35,8,25,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2152,0,9,5,19,30,2,45,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2153,0,21,6,13,15,1,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2154,0,9,3,5,45,3,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2155,2,15,6,18,20,10,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2156,1,24,5,21,10,14,50,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2157,0,1,3,9,50,2,45,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
2158,2,27,5,11,40,7,20,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2159,1,21,3,22,0,6,25,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2160,0,27,4,14,15,2,30,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2161,1,27,5,10,0,11,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2162,1,1,6,10,35,9,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2163,1,24,5,8,25,7,55,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2164,1,24,6,7,0,12,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2165,0,27,6,6,0,2,45,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2166,1,15,5,11,40,9,20,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2167,2,1,6,5,30,22,55,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2168,1,21,5,11,25,9,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2169,0,1,4,13,15,1,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2170,1,27,5,13,0,8,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2171,2,21,5,9,40,26,55,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2172,0,27,4,10,20,2,35,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2173,1,21,5,9,35,12,30,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2174,1,12,6,6,5,5,15,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
2175,1,9,6,9,35,9,35,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2176,1,9,5,18,0,7,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2177,1,6,6,9,0,19,25,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2178,1,24,4,15,15,5,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2179,1,24,6,14,20,8,10,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2180,0,12,4,15,15,2,55,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2181,1,24,3,9,25,12,25,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2182,2,27,6,9,25,27,10,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2183,1,6,6,19,15,23,45,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2184,1,27,3,4,0,15,15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2185,1,6,6,9,15,10,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2186,1,6,3,6,40,9,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2187,1,24,6,9,0,10,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2188,1,3,3,9,10,6,20,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2189,1,18,5,9,35,12,30,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2190,1,3,6,7,35,14,55,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2191,0,15,5,9,0,2,25,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
2192,0,9,3,7,10,2,55,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2193,1,9,5,20,20,26,20,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
2194,2,12,6,5,55,25,45,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2195,2,3,3,19,10,33,15,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2196,1,9,5,14,5,8,30,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2197,0,18,5,2,55,1,25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2198,0,24,3,14,15,2,30,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2199,0,9,6,5,45,1,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2200,1,1,5,8,25,11,25,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2201,1,1,6,22,50,20,10,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2202,1,6,3,12,50,6,25,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2203,1,3,6,7,5,5,30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2204,0,1,3,19,5,1,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2205,1,12,6,10,20,15,10,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2206,0,12,4,22,10,2,50,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2207,1,3,3,20,50,22,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2208,0,6,3,9,35,2,45,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2209,2,18,5,12,0,7,15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2210,0,6,5,9,45,2,15,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2211,1,1,6,9,0,10,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2212,1,12,5,17,0,25,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2213,0,18,6,18,55,3,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2214,1,24,6,19,45,23,15,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2215,0,21,4,6,0,3,10,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2216,1,9,5,22,50,13,45,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2217,0,3,4,22,20,2,20,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
2218,0,6,6,13,20,2,50,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2219,1,12,6,11,30,7,30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2220,1,15,6,9,45,6,25,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2221,1,9,6,7,30,11,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2222,1,24,3,16,55,11,50,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2223,1,12,5,14,5,9,30,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2224,0,18,4,6,55,2,35,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
2225,1,15,6,6,50,15,40,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2226,1,12,6,17,30,19,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2227,1,24,5,21,50,5,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2228,1,9,6,7,0,14,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2229,2,6,3,6,45,9,35,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2230,2,21,3,9,40,9,10,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2231,1,6,6,8,30,10,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2232,2,3,6,18,45,24,30,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2233,0,9,5,11,10,2,55,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2234,1,27,5,14,25,5,10,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2235,1,1,6,13,0,6,15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2236,1,27,6,9,0,10,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2237,1,21,5,19,15,23,45,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2238,0,24,5,17,45,2,20,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2239,1,21,4,9,45,13,15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
